Date,Open,High,Low,Close,Volume,Change,Wave,EFP Volume,EFS Volume,Block Volume,Last,Previous Day Open Interest,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,APO,CCI,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MINUS_DM,MOM,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,TRIX,AD,ADOSC,OBV,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,ADX,ADXR,AROON_down,AROON_up,AROONOSC,CMO,DX,MFI,MINUS_DI,PLUS_DI,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,ULTOSC,WILLR,BOP,HT_TRENDMODE,CORREL,DEMA_Trend,EMA_Trend,HT_TRENDLINE_Trend,KAMA_Trend,MA_Trend,MAMA_Trend,MAVP_Trend,MIDPOINT_Trend,MIDPRICE_Trend,SAR_Trend,SAREXT_Trend,SMA_Trend,T3_Trend,TEMA_Trend,TRIMA_Trend,WMA_Trend,ADX_Trend,ADXR_Trend,AROONOSC_Trend,DX_Trend,TRIX_Trend,DMI_Trend,AROON_Up_Trend,AROON_Down_Trend,PM_Uptrend,PM_Downtrend,ROC_Trend,ROCP_Trend,ROCR_Trend,ROCR100_Trend,ROC_Buy_Sell_Signal,ROCP_Buy_Sell_Signal,ROCR_Buy_Sell_Signal,ROCR100_Buy_Sell_Signal,APO_Buy_Sell_Signal,MACD_Buy_Sell_Signal,MACDEXT_Buy_Sell_Signal,MACDFIX_Buy_Sell_Signal,PPO_Buy_Sell_Signal,MOM_Buy_Sell_Signal,STOCH_Buy_Sell_Signal,STOCHF_Buy_Sell_Signal,STOCHRSI_Buy_Sell_Signal,ULTOSC_Buy_Sell_Signal,WILLR_Buy_Sell_Signal,BOP_Buy_Sell_Pressure,MFI_Buy_Sell_Pressure,AD_Buy_Sell_Pressure,ADOSC_Buy_Sell_Pressure,OBV_Buy_Sell_Pressure,BB_Overbought_Oversold_Signal,CCI_Overbought_Oversold_Signal,RSI_Overbought_Oversold_Signal,STOCH_Overbought_Oversold_Signal,STOCHF_Overbought_Oversold_Signal,STOCHRSI_Overbought_Oversold_Signal,ULTOSC_Overbought_Oversold_Signal,WILLR_Overbought_Oversold_Signal,BB_RSI_Reversal,BB_Volatility,ATR_Volatility,NATR_Volatility,TRANGE_Volatility,PATTERN_SUM,NEXT_DAY_CLOSEPRICE,DAILY_CLOSEPRICE_CHANGE,DAILY_CLOSEPRICE_CHANGE_PERCENT,DAILY_CLOSEPRICE_DIRECTION,DAILY_MIDPRICE,NEXT_DAY_MIDPRICE,DAILY_MIDPRICE_CHANGE,DAILY_MIDPRICE_CHANGE_PERCENT,DAILY_MIDPRICE_DIRECTION,scaled_NET_SENTIMENT,scaled_UNCERTAINTY_MODAL,scaled_REGULATORY_PRESSURE
18/5/2015,137.6,137.6,137.6,141.65,1,4.45,0.0,0,0,0,0,6,143.69329703666966,135.9925,128.29170296333035,133.96589041045738,136.46501798741733,134.6849375,138.68346536107205,136.37333333333342,135.47678246095532,134.9381987327174,139.42500000000035,134.85000000000002,135.575,139.64487197386475,-139.644872,136.37333333333342,135.44016190551145,135.99694003434968,136.52083333333331,135.74053763440762,-2.325641026,123.6029108883707,-0.348205053,-1.151254319,0.8030492660297184,-2.325641026,-1.972720798,-0.352920228,-0.341415999,-1.093223557,0.751807558,11.27866844242553,9.800000000000011,14.309014328302531,-1.707615551,7.432688661357623,0.074326887,1.0743268866135762,107.43268866135762,-0.217254069,23883.129560115776,-60.00882401,318812,2.893213021986558,2.0425083106152897,0.4000000000000057,16.176372527106178,77.91225529384108,1.857015320119601,3.5667793191300023,0.9778280508012752,0.8395036629055109,138.6125,137.6,138.95000000000002,139.625,0.9690885379725698,136.02714285714285,14.23162978545197,132.73000000000005,0.2536263736263699,2.6826479456020618,136.28076923076924,7.196600000042963,9.378616142,10.014516154375585,42.85714285714286,14.285714285714286,-28.57142857,19.837290585154022,11.842986772306205,68.58535563898072,27.84513854797512,35.32655370538221,59.91864529257701,66.77454153182305,54.24049352750802,89.32038834951454,66.77454153182305,100.0,100.0,100.07122591646622,-10.67961165,0.0,1,0.8199110578620492,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,1,1,1,1,1,1,1,-1,1,-1,1,-1,1,1,1,-1,1,1,-1,1,1,-1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,139.85,-1.8,-0.012707377,-1.0,137.6,141.02499999999998,3.424999999999983,0.024890988,1.0,5.0,5.0,5.0
19/5/2015,143.0,143.85,138.2,139.85,18620,-3.3,0.0,527,33,0,0,92311,143.62280340790076,135.97,128.31719659209924,134.54980690502703,136.68340392371297,134.8164325980392,138.69205382578218,136.30333333333343,135.69544333790756,134.95712984784717,136.30333333333343,134.85000000000002,135.85,127.85,127.85,136.30333333333343,137.01451905889928,136.79176901092458,136.30999999999997,135.96483870967643,-2.026923077,148.46099379399357,-0.000218514,-0.921047158,0.9208286435695991,-2.026923077,-2.139707977,0.1127849002849012,-0.011753788,-0.876929603,0.8651758148013243,10.473049267966564,7.299999999999983,19.53694187628092,-1.48572073,5.507355714824591,0.055073557,1.055073557148246,105.5073557148246,-0.210295914,16138.527790204298,-2513.346744,300192,3.090126377558947,2.2096005559949567,5.650000000000006,16.64644574803403,90.06929839374422,2.871878950486093,2.079457029697718,0.9999992685729406,0.7062510290557837,141.225,141.02499999999998,140.63333333333333,140.4375,0.091086461,138.00142857142862,28.408030035702808,130.97,0.5408791208791245,2.666645833260285,138.54230769230773,7.1110000000444415,10.866066177568223,10.696877822703382,35.714285714285715,100.0,64.28571428571429,12.432427298438563,30.20291663782041,99.68016159783448,24.20855513,45.159830951963706,56.21621364921928,74.94606256742175,64.28443006,75.0,74.94606256742175,84.67517364,94.89172455,78.84202526715913,-25.0,-0.557522124,1,0.8044771475780473,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,-1,1,1,-1,1,1,-1,1,0,1,0,0,0,1,1,0,0,1,1,1,-1,0,136.0,-3.85,-0.027529496,-1.0,141.02499999999998,138.47500000000002,-2.55,-0.0180819,-1.0,5.0,5.0,5.0
20/5/2015,139.55,141.4,135.55,136.0,15170,-3.85,0.0,350,9,0,0,90088,142.7130729856043,135.65,128.5869270143957,134.60212172741302,136.63931334798954,134.9275551470588,138.67972070458404,136.31333333333342,135.7106711710122,134.97596838092628,136.31333333333342,134.85000000000002,135.85,128.17,128.17,136.31333333333342,137.88208428075563,136.78962681180664,136.1052083333333,135.9452688172033,-1.734935897,81.11183496199777,-0.034699505,-0.743777627,0.709078122,-1.734935897,-2.195512821,0.4605769230769123,-0.041174645,-0.709778611,0.6686039664459076,12.374974320254644,7.949999999999989,18.14144602797514,-1.271194401,6.2085123,0.062085123,1.0620851229988284,106.20851229988284,-0.203473137,3302.373944050394,-7372.729685,285022,3.287260207733308,2.417103093921549,5.849999999999994,17.018055380011607,110.76556939497364,2.8368088758523933,0.4562574399740999,0.9350389011051234,0.4104710777833636,138.125,138.47500000000002,137.65,137.2375,0.3711194096710547,138.6857142857143,33.11230225165683,130.20714285714288,0.6521978021978022,2.3187496630812943,139.33791208791212,5.376600000039616,11.439653692021407,10.928724443327628,28.571428571428573,92.85714285714286,64.28571428571429,-1.576271117,18.89629138,55.63324355828703,26.88946664710753,39.41937940841731,49.21186444149935,71.75262944983818,71.15774451636094,50.93750000000004,71.75262944983818,55.68329865593258,80.11949076630181,61.43393327507657,-49.0625,-0.606837607,1,0.8308364361624133,1,-1,1,-1,-1,1,-1,1,1,1,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,-1,-1,1,1,-1,1,1,-1,1,0,0,0,0,0,0,0,0,0,1,1,1,-1,0,128.45,-7.55,-0.055514706,-1.0,138.47500000000002,132.3,-6.175,-0.044592887,-1.0,5.0,6.8,5.0
21/5/2015,136.15,136.75,127.85,128.45,29577,-7.55,0.0,170,30,0,0,90403,142.41254032246792,135.05,127.6874596775321,133.71095448362215,136.11097055134505,134.76101102941172,138.44705455433532,136.01333333333343,132.08033558550608,134.25206018207123,136.01333333333343,134.85000000000002,135.85,143.85,-143.85,136.01333333333343,137.2134422326253,135.4179137894341,135.855625,135.43795698924632,-1.793910256,-77.59762688,-0.663598293,-0.727741761,0.064143467,-1.793910256,-2.178240741,0.3843304843305066,-0.630093579,-0.693841605,0.063748026,19.191047583093614,-2.4,16.845628454548343,-1.317133323,-1.834161253,-0.018341613,0.9816583874665648,98.16583874665648,-0.198206647,-22286.71594,-16832.39406,255445,3.6881701928952144,2.871288589252795,8.900000000000006,17.249474644165083,134.3895884,2.588950460509811,0.7402220230045787,0.714599808,0.01065349,132.3,132.3,131.01666666666668,130.375,0.7612996070800043,137.00142857142862,24.133428343960603,131.17714285714283,0.4480219780219817,4.543192709983377,137.4494505494506,20.640600000046103,11.087422892008425,10.701586702190388,100.0,85.71428571428572,-14.28571429,-22.07974576,6.5084224918396325,30.573634781414054,37.167187016480376,32.624827825027616,38.96012712134243,43.22916666666666,63.30928622797547,3.749999999999965,43.22916666666666,13.250079241574648,51.20285051349335,43.04159048123184,-96.25,-0.865168539,0,0.7927202987877325,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,-1,-1,0,-1,0,1,-1,-1,-1,0,126.95,-1.5,-0.011677696,-1.0,132.3,127.75,-4.55,-0.034391534,-1.0,5.0,5.0,5.0
22/5/2015,129.5,129.7,125.8,126.95,23964,-1.5,0.0,203,3,0,0,92778,141.94727283591132,134.33999999999995,126.73272716408864,132.72186450447273,135.51994019319375,134.35058823529408,138.2095326629554,135.74166666666676,129.51516779275303,133.06783708474168,135.74166666666676,134.3,134.825,143.53,-143.53,135.74166666666676,135.3584151,133.94631904833082,135.58270833333333,134.8532258064506,-1.399038462,-140.6165575,-1.26842101,-0.83587761,-0.432543399,-1.399038462,-2.083618234,0.6845797720797893,-1.198542538,-0.794781791,-0.403760746,19.870258470015496,-5.95,15.642369279223464,-1.030891314,-4.477050414,-0.044770504,0.955229496,95.52294959,-0.194516788,-32118.10056,-22300.20695,231481,3.7033008934026985,2.917133433164788,3.899999999999992,17.39893375627715,167.60662978510277,3.187260303884025,1.6440000923432758,0.2146223134385108,-0.538868263,127.9875,127.75,127.48333333333332,127.35,0.4007433476809077,134.84571428571434,9.660283649819943,132.6328571428571,0.1702197802197875,5.925672957566981,135.01593406593412,35.113600000040606,11.145843554214258,10.645379309695006,100.0,78.57142857142857,-21.42857143,-25.40457125,11.905312162890109,22.56917689120152,38.32538098536353,30.170707796511014,37.297714374275216,20.35289704524469,45.111564387249786,6.371191135734104,20.35289704524469,6.369145537310668,25.10084114493931,42.305769931028486,-93.62880886,-0.653846154,1,0.8230833476238568,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,0,0,-1,-1,0,-1,0,1,-1,-1,-1,-1,124.05,-2.9,-0.022843639,-1.0,127.75,126.125,-1.625,-0.012720157,-1.0,3.4000000000000004,5.0,5.0
26/5/2015,128.0,128.6,123.65,124.05,24617,0.0,0.0,840,24,0,0,92468,142.51108963024518,133.7375,124.96391036975484,131.47013492020372,134.77994405169738,133.7405882352941,137.86274191665706,135.41833333333344,129.24190940311536,132.9721889,135.41833333333344,132.85,133.75,142.8208,-142.8208,135.41833333333344,132.70962170814414,132.13687401476753,135.28416666666666,134.0989247311818,-1.40224359,-153.2138101,-1.959169052,-1.060535899,-0.898633154,-1.40224359,-1.977777778,0.5755341880341942,-1.849501928,-1.005725819,-0.843776109,20.600954293585808,-9.3,14.525057187850358,-1.03756089,-6.974128234,-0.069741282,0.9302587176602924,93.02587176602924,-0.192668015,-52756.59551,-29076.54181,206864,3.7923508295882193,3.057114735661604,4.949999999999989,17.49236201,212.31264029786607,4.719285208713878,-1.06061402,-0.534538814,-0.975583022,126.075,126.125,125.43333333333334,125.0875,0.377461101,132.1842857142857,-8.296631209,134.08,-0.145824176,5.907825319018754,132.0384615384615,34.90240000003905,11.585242557168684,11.15903876727988,100.0,71.42857142857143,-28.57142857,-31.49093569,17.297429595576244,17.83500517946333,38.80170378163847,27.357808690921008,34.25453215591609,4.033796385178661,22.53862003236328,1.9801980198019395,4.033796385178661,0.0,6.539741592961782,36.26386622861984,-98.01980198,-0.797979798,1,0.8505098536491286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,124.5,0.4500000000000028,0.00362757,1.0,126.125,125.15,-0.975,-0.007730426,-1.0,5.0,5.0,5.0
27/5/2015,124.75,126.75,123.55,124.5,18374,0.45,0.0,203,91,0,0,89305,142.4510044699838,133.055,123.65899553001624,130.4000151282671,134.11672185481368,133.11823529411762,137.51680336942087,135.08166666666676,129.0048139329596,132.8730045187075,135.08166666666676,132.85,133.7,141.670552,-141.670552,135.08166666666676,129.98666997654823,130.6430926600676,134.96,133.39451612903125,-1.556089744,-141.7114814,-2.442129268,-1.336854573,-1.105274695,-1.556089744,-1.905555556,0.3494658119658109,-2.306761852,-1.265933025,-1.040828827,19.22945755832969,-10.0,13.487553103003904,-1.156067988,-7.434944238,-0.074349442,0.9256505576208178,92.56505576208178,-0.192226141,-60221.03301,-31580.4051,225238,3.750040056046204,3.012080366302172,3.200000000000003,17.445945597759646,249.506523,3.8637079335767406,-8.314603157,-0.936712054,-0.909914053,124.8875,125.15,124.93333333333334,124.825,0.365532829,129.23857142857142,-29.24882634,136.51857142857145,-0.56,4.316410545817424,128.67857142857142,18.631400000043868,12.011311742871692,11.64503617651707,100.0,64.28571428571429,-35.71428571,-29.72221485,17.550211157010807,15.432178559069012,36.62714696938598,25.69030292521849,35.13889257642761,4.343730703733686,9.576808044718955,4.679802956,4.343730703733686,3.4459029065306765,3.271682814613792,35.33116084616356,-95.32019704,-0.078125,1,0.8744403434910424,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,0,-1,0,-1,-1,-1,0,-1,0,1,-1,-1,-1,1,125.15,0.6500000000000057,0.005220884,1.0,125.15,125.425,0.2749999999999915,0.002197363,1.0,5.0,5.0,5.0
28/5/2015,124.95,127.05,123.8,125.15,11730,0.65,0.0,603,1092,0,0,88337,142.06106952178448,132.395,122.72893047821556,129.52012875414457,133.53822367063214,132.58852941176468,137.17173803178375,134.72666666666677,127.0774069664798,131.42410513065056,134.72666666666677,132.85,133.7,140.2209078,-140.2209078,134.72666666666677,127.7170726873643,129.4655800739486,134.63229166666667,132.7537634408592,-1.656730769,-116.9041253,-2.740834516,-1.617650561,-1.123183955,-1.656730769,-1.821581197,0.1648504273504381,-2.591581397,-1.5310627,-1.060518697,17.855924875591853,-9.25,12.824156452789335,-1.236188836,-6.882440476,-0.068824405,0.9311755952380952,93.11755952380952,-0.192779337,-62206.10993,-30365.38228,236968,3.7143229091857606,2.9678968511272554,3.25,17.180440725537267,275.3128970814912,-0.759633566,-14.0687492,-0.995703881,-0.638594612,125.2375,125.425,125.33333333333331,125.2875,0.5458380421266348,126.9614285714286,-40.28768799,137.98142857142858,-0.847692308,1.6442627527383116,126.1137362637363,2.7036,12.324844207392973,11.499088399359591,92.85714285714286,57.142857142857146,-35.71428571,-27.06351165,16.40076624616957,22.147129331731875,34.337973207610204,24.66159237083404,36.46824417361682,4.847258124827259,4.408261737913144,7.881773399014822,4.847258124827259,8.625710173239785,4.0238710265901645,27.76152339135528,-92.1182266,0.061538462,1,0.8903820300644707,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,1,1,-1,-1,1,-1,-1,-1,1,0,-1,0,-1,-1,-1,-1,-1,0,1,-1,-1,-1,1,126.15,1.0,0.007990412,1.0,125.425,125.8,0.375,0.002989835,1.0,5.0,5.0,5.0
29/5/2015,125.6,127.05,124.55,126.15,13296,1.0,0.0,460,14,0,0,88008,141.70853954585883,131.875,122.04146045414116,128.85679373265276,133.06156407897845,132.1408823529412,136.73059077869047,134.27833333333345,127.0310366181558,131.31427841783818,134.27833333333345,132.85,133.7,138.8872352,-138.8872352,134.27833333333345,126.1783675085693,128.63113246842735,134.31729166666668,132.20043010752585,-1.727564103,-88.43806696,-2.863856183,-1.866891686,-0.996964497,-1.727564103,-1.735897436,0.008333333,-2.711365473,-1.767123254,-0.944242218,16.580501670192437,-9.5,11.908145277590098,-1.295081573,-7.003317361,-0.070033174,0.9299668263914486,92.99668263914484,-0.193910103,-58483.22993,-25923.28547,250264,3.627585558529635,2.875612808981081,2.5,16.87780232277553,295.9971387,-7.122867583,-12.55958629,-0.898815937,-0.325615372,125.8375,125.8,125.91666666666669,125.975,0.3232561371326292,125.39714285714288,-45.40324259,138.58142857142855,-1.014175824,1.063202709,124.38296703296706,1.1304000000418457,12.615981495877014,11.363565463427648,85.71428571428572,50.0,-35.71428571,-22.89054142,16.40076624616959,28.60638753253925,32.647653067395524,23.44760149192721,38.55472928924016,8.456486042692966,5.882491623751246,12.80788177339906,8.456486042692966,16.755681797479618,9.609098292416704,28.358170882900136,-87.19211823,0.2200000000000045,1,0.9004866615368453,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,1,1,-1,-1,1,-1,-1,-1,1,0,0,0,-1,-1,-1,-1,-1,0,1,-1,-1,1,1,129.8,3.6500000000000057,0.028933809,1.0,125.8,130.15,4.3500000000000085,0.034578696,1.0,5.0,5.0,5.0
1/6/2015,128.2,132.15,128.15,129.8,20676,3.65,0.0,466,1,0,0,88185,141.5378174148906,131.69250000000002,121.84718258510944,128.72079796990022,132.8511405900121,131.93764705882353,136.57410650453332,133.98166666666677,127.1694848,131.21065857707342,133.98166666666677,132.85,133.7,137.6602564,-137.6602564,133.98166666666677,125.72688040057189,128.57932143434098,134.02583333333334,131.91150537634306,-1.701282051,-27.53693781,-2.636436051,-2.020800559,-0.615635493,-1.701282051,-1.666524217,-0.034757835,-2.501292841,-1.913957172,-0.587335669,15.396180122321548,-7.4,16.157563472047954,-1.279307419,-5.393586006,-0.05393586,0.9460641399416913,94.60641399416912,-0.194763248,-62101.52993,-22900.679,270940,3.797043732920375,2.925303338,6.0,16.85745261959759,-44.47356425,-10.86934239,-4.489274132,-0.700580102,0.009187908,129.575,130.15,130.03333333333333,129.97500000000002,0.685472144,125.02857142857144,-45.89856213,138.44285714285715,-1.031868132,2.059757267262238,123.9967032967033,4.242600000039602,11.887195182961356,10.806156849681589,78.57142857142857,42.85714285714286,-35.71428571,-8.840072947,2.412973115057797,37.00043085295677,28.962720183084183,30.395006161488297,45.57996352648204,17.159277504105138,10.154340557208396,30.788177339901555,17.159277504105138,44.12944764644016,23.17027987238653,34.69232521111917,-69.21182266,0.4000000000000057,1,0.8991470625296906,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,-1,-1,1,0,0,0,-1,0,0,0,0,0,1,-1,-1,-1,-1,132.7,2.8999999999999773,0.022342065,1.0,130.15,131.45,1.299999999999983,0.009988475,1.0,5.0,5.0,5.0
2/6/2015,129.35,134.0,128.9,132.7,21356,2.9,0.0,615,62,0,0,85392,141.59000380517156,131.735,121.87999619482846,128.96839877286118,132.84138958420488,131.8973529411765,136.5185429480065,133.78166666666678,127.4460105478856,131.11654237634372,133.78166666666678,132.85,133.7,136.53143588411393,-136.5314359,133.78166666666678,126.39191214327428,129.07679822199214,133.75583333333336,131.82881720430004,-1.622115385,-0.995378599,-2.196873999,-2.056015247,-0.140858752,-1.622115385,-1.621545584,-0.000569801,-2.09048369,-1.949262475,-0.141221215,14.296452970727152,-8.95,16.853451795473095,-1.222765029,-6.318390399,-0.063183904,0.9368160960112952,93.68160960112954,-0.194777583,-51632.90248,-16251.35135,292296,3.8901120377117766,2.9315086945831026,5.099999999999994,17.006536677508223,-24.02047624,-10.34893639,3.446707011069442,-0.407063098,0.3580342857466492,131.23749999999998,131.45,131.86666666666665,132.075,0.5432563924743952,125.67142857142868,-42.40191625,137.54285714285703,-0.913186813,3.115991014114381,124.7582417582419,9.709400000041567,11.624444745607532,10.400859778464778,71.42857142857143,35.714285714285715,-35.71428571,0.8586996130636522,8.208689060007842,43.91059036356829,26.250534747992205,30.945586495233712,50.42934980653182,29.55665024630544,18.390804597701123,45.07389162561573,29.55665024630544,63.02504031401798,41.30338991931259,43.564795248199104,-54.92610837,0.6568627450980389,1,0.9003452249416126,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,134.3,1.6000000000000227,0.012057272,1.0,131.45,132.875,1.4250000000000114,0.010840624,1.0,5.0,5.0,5.0
3/6/2015,132.7,135.15,130.6,134.3,22930,1.6,0.0,360,208,0,0,81962,141.7357978871792,131.82250000000002,121.90920211282084,129.4004057241606,132.93549348199812,131.94588235294117,136.48672396307296,133.5816666666668,127.78871002049132,131.0333465674474,133.5816666666668,132.85,133.7,135.49292101338483,-135.492921,133.5816666666668,127.86100495540654,129.81791451695014,133.50729166666667,131.86225806451506,-1.794551282,21.40859394863981,-1.699816846,-1.984775567,0.2849587202344856,-1.794551282,-1.628169516,-0.166381766,-1.623967053,-1.884203391,0.2602363376029282,13.275277758532356,-5.55,16.799633810082163,-1.353455069,-3.968537719,-0.039685377,0.960314623,96.03146228,-0.193746311,-37270.15523,-7483.81124,315226,3.937246892160936,2.931680485600101,4.550000000000011,16.938462662900037,-1.92443011,-7.668219218,9.322354813,-0.033581327,0.6829623807056021,133.1875,132.875,133.35,133.5875,0.6069843948849463,126.76285714285709,-36.65573147,136.43714285714296,-0.744175824,3.562106118582282,126.01868131868125,12.688600000041331,11.631169518727406,10.248378842738768,64.28571428571429,28.571428571428573,-35.71428571,5.843905019649263,11.718591569285758,49.87795387,24.083684655332824,30.477485320187863,52.92195250982464,42.93924466338263,29.885057471264343,52.95566502463063,42.93924466338263,72.73744568731007,59.96397788258941,49.403006807420965,-47.04433498,0.3516483516483558,0,0.8950908106411699,1,1,1,-1,1,-1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,1,1,-1,-1,1,1,-1,1,-1,1,-1,-1,1,1,1,-1,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,135.7,1.3999999999999773,0.010424423,1.0,132.875,135.1,2.2249999999999943,0.016745061,1.0,5.0,5.0,5.0
4/6/2015,134.3,137.0,133.2,135.7,17171,1.4,0.0,105,0,0,0,77755,142.09686029015688,132.20499999999998,122.3131397098431,129.97367962961965,133.11384874122405,132.0579411764706,136.47406050748867,133.35833333333343,128.18427451946675,130.9621197662479,133.35833333333343,132.85,133.7,123.55,123.55,133.35833333333343,129.77367947192937,130.73369239515702,133.28833333333336,131.99892473118177,-2.196153846,49.61715160796314,-1.179332561,-1.823686965,0.644354405,-2.196153846,-1.672863248,-0.523290598,-1.133898718,-1.734142456,0.6002437379868826,12.32704363,-0.3,17.44965996650486,-1.657522715,-0.220588235,-0.002205882,0.9977941176470588,99.77941176470588,-0.191548194,-31847.73418,-1491.428022,332397,3.9274435427208703,2.8942104220492784,3.8000000000000114,16.612831589787504,21.778532749326185,-3.308484345,10.84371169,0.3710199298023189,0.9189876748721976,135.05,135.1,135.29999999999998,135.39999999999998,0.5533425883888933,128.39571428571435,-26.26709864,134.81142857142854,-0.493516484,3.4108063562790787,127.90219780219788,11.633600000033766,12.029188597948451,10.60911888428164,57.142857142857146,21.42857142857143,-35.71428571,10.10345935441795,17.203436627822047,53.62684880573008,22.41924313004293,31.73576576632013,55.05172967720897,52.62725779967159,41.707717569786496,59.85221674876844,52.62725779967159,81.03610442546054,72.26619680892954,55.00899725549829,-40.14778325,0.3684210526315719,1,0.8878067692390447,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,1,1,-1,-1,1,1,-1,1,-1,1,-1,-1,1,1,1,1,1,1,1,-1,-1,1,0,0,0,0,0,1,0,0,0,1,-1,-1,1,0,135.1,-0.6,-0.004421518,-1.0,135.1,134.65,-0.45,-0.003330866,-1.0,5.0,6.8,5.0
