Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change
2017-02-20,3945.300048828125,3945.300048828125,3934.800048828125,3946.300048828125,-5.900146484375,-0.018510634039516,-2.8828414022872746,-1.3583810965884509,-0.909045511556292,0.1361480557677924,-0.1582965394112955,0.155560341709885,-1.0235346498969466,2.1139081935369024,-1.199089015275162,-0.3701600454488681,-0.1759959678508115,-0.0973075731988537,0.678784559595355,-0.0710902368960991,-0.1474508303778199,-0.34835216,-3.7341468,-2.3927598,-3.756969,-1.4950523,20.999287,5.345674,-4.552358,4.324809,7.195869,-103.02643,-572.9215,-106.89602,135.42583,-22.927626,6.1386576,1.4765223,50.03249,-9.8932085,-23.544668,33.781593,-26.13897,-11.444691,-2.3636994,30.887209,56.08893,13.301885,40.795338,5.109395,7.5106153
2017-02-21,3948.60009765625,3995.0,3938.89990234375,3940.39990234375,49.60009765625,0.1550833583063118,-3.1304544732402126,-1.6302210323493682,-0.8864993735572506,0.3355355912376284,-0.1113266246285196,-0.0520710879236783,-0.8076461133906953,1.8099479938824004,-0.5908380456364251,-0.1551808852209956,-0.1835351855185545,-0.0180413085760381,0.7400837989491011,0.0006229955121286,0.6551566462074785,0.18102974,-3.7341468,-2.2198827,-3.756969,-0.8260757,20.999287,5.345674,-4.552358,4.324809,16.433327,-40.621964,-644.94794,0.9340225,67.071365,-56.915344,10.548533,3.0074282,51.382706,-6.3256164,-25.62799,33.91373,-25.943092,-11.182645,-3.1178458,30.887907,59.14197,16.237986,38.92632,14.276544,8.760767
2017-02-22,3934.699951171875,3991.0,3934.39990234375,3990.0,0.0,-5.612091966938283e-05,-1.995794457910872,-1.07070928261899,-0.1409533888777214,0.7142709401360935,-0.2732505363899959,-0.0231318953891513,-0.7832530279184394,1.9205300177590847,-0.2432821469725023,0.5274630044747439,-0.1471578359567036,0.2653039701415922,0.6614922203793039,0.0062808178790792,0.0950626317819851,-4.1497803,-3.7341468,-3.4875162,-3.756969,-3.5511594,-0.52813387,0.27278727,-4.552358,-7.491569,-2.3972182,-58.55458,-534.46985,-95.94164,29.783554,-65.84446,14.094454,-1.1117253,18.308771,-1.8229277,-32.257023,37.420254,-25.525768,-11.287682,-7.00407,30.888065,56.042614,15.244997,34.188694,9.086248,6.8038945
2017-02-23,3915.0,3991.0,3915.0,3990.0,5.0,0.0155829086948653,-1.981986982527894,-0.9399942324868332,0.1434200698200157,0.6750579833246972,-0.0847954736888884,-0.0906207971629648,-1.027006898571612,1.629392366121033,-0.2799422823226766,0.7938359084794187,-0.2420232629414032,0.273957389033707,0.5596749636408298,-0.2462162151803171,-0.4028065923985346,-4.1497803,-3.7341468,-3.4875162,-3.756969,-3.5511594,-0.52813387,0.27278727,-4.552358,-7.491569,-2.3972182,-56.25724,-461.75128,-119.75799,72.341064,-11.715235,15.517584,0.11588878,18.705261,0.28950605,-30.258188,37.328613,-24.856674,-11.437849,-11.858267,30.884178,58.860207,17.687166,35.223408,8.387637,6.7135653
2017-02-24,3926.39990234375,3996.0,3926.39990234375,3995.0,-43.60009765625,-0.1364287646082089,-1.9815033775409765,-0.7392170576111348,0.2144136968972786,0.894843253594089,-0.14164924451845,-0.0994298015591057,-1.112905823297892,1.7303793798457,-0.0586671481899882,0.5467162006209749,-0.2925111997701983,0.2870876924692857,0.3556352901157158,-0.1683411201938289,-0.4154189862778918,-4.1497803,-3.7341468,-3.4875162,-3.756969,-3.5511594,-0.52813387,0.27278727,-4.552358,-7.491569,-2.3972182,-52.916965,-468.09613,-114.25167,59.102467,-28.139248,15.860103,0.42054304,13.2529955,-0.28559512,-28.920773,37.539177,-24.470139,-11.629577,-10.690545,31.143179,57.889286,16.937117,34.31461,9.735536,6.754287
2017-02-27,3949.89990234375,3981.0,3934.0,3951.39990234375,29.60009765625,0.092527239848173,-2.939909669591505,-1.036889388905205,-0.113648224366955,0.3085421008653516,0.0549092473966113,-0.3182377508015197,-1.3475533813747131,1.7093347968687014,-0.4134422964588161,0.4725441177331033,-0.1540311681879745,0.13052726748787,0.3336684426408881,0.0746336826560402,-0.4653567121267069,0.0926053,-3.7341468,-2.2767515,-3.756969,-0.93767977,22.714235,5.345674,-4.552358,4.324809,7.195869,-77.62194,-502.62823,-69.66152,206.52464,-99.96186,13.263815,6.461554,31.879332,-5.27965,-19.105566,37.931465,-24.15082,-11.430263,-9.196925,31.143402,59.99013,17.084318,37.60061,7.985538,6.8190355
2017-02-28,3934.800048828125,3981.0,3931.10009765625,3981.0,0.0,-5.612091966938283e-05,-2.0406350136985085,-0.7122702466543525,0.3517928922612346,0.3473312016556434,0.0091093747671981,-0.4088738004573125,-1.1599189011522202,1.115221811476756,-0.0230308592630034,0.9930054816462937,-0.4394576882541071,0.2801654855568068,0.2070725872645062,0.5306089804984211,-0.8550732054140441,-4.086068,-3.7341468,-3.4875162,-3.756969,-3.5511594,1.1868159,0.27278727,-4.552358,-7.491569,-2.3972182,-86.7853,-343.59763,-100.22811,218.53123,-113.9242,19.797098,4.519,15.077931,3.101406,-24.31091,38.248596,-23.514967,-11.414649,-8.941289,31.143103,62.944927,20.8282,34.93494,12.461001,6.6667156
2017-03-01,3945.300048828125,3981.0,3933.39990234375,3981.0,6.0,0.0187107146177722,-2.216771481895423,-0.639117903208159,0.3782555688493879,0.2179998562007817,-0.0020525632341276,-0.4311181483603131,-0.9890614114813796,0.9566825655391192,-0.2026463954743246,0.8638990780156757,-0.4102753840969108,0.2849470703383558,0.1839615332998508,0.6073268780045356,-0.8283248729598848,-4.086068,-3.7341468,-3.4875162,-3.756969,-3.5511594,1.1868159,0.27278727,-4.552358,-7.491569,-2.3972182,-99.60332,-337.44702,-94.810524,233.8178,-105.04211,21.12345,6.1449604,14.467451,2.8233414,-21.017078,38.59451,-23.005089,-11.588545,-11.993262,31.142782,64.8638,21.329184,34.88365,13.52224,6.6305346
2017-03-02,3927.39990234375,3985.0,3927.39990234375,3987.0,-51.300048828125,-0.1605127174896937,-1.928912680975133,-0.4379462646367131,0.5771075464157223,0.1284127247798202,-0.0294440657364284,-0.3379669190755919,-0.7574047740225115,0.454006199464536,-0.4732492855794815,0.7905872599878573,-0.6280609677027631,0.3832252070013627,0.1115782695524352,0.530353246623467,-1.02811865403435,-4.086068,-3.7341468,-3.4875162,-3.756969,-3.5511594,-0.60350144,0.27278727,-4.552358,-7.491569,-2.3972182,-94.56021,-246.82605,-102.343636,204.0924,-12.142441,21.723473,10.005013,12.898904,4.5924835,-16.977692,38.700283,-22.432922,-11.842382,-16.056173,31.142445,66.360504,21.329184,34.983162,16.663546,6.552063
2017-03-03,3932.10009765625,3981.0,3910.39990234375,3935.699951171875,-54.699951171875,-0.1711469521777802,-2.9248426387510285,-1.177960925107005,-0.3832967125182701,-0.3382683086203699,0.1666881571135238,-0.2173388604519046,-1.0023060501715424,0.7987078881486673,-1.8903443785809344,-0.2293217437115358,-0.2831379314006746,0.1375861512954164,0.4896110500875498,-0.018528882168731,-0.5393176283990673,-0.34835216,-3.7341468,-2.3927598,-3.756969,-1.4950523,22.714235,5.345674,-4.552358,4.324809,7.195869,-72.19829,-183.71945,-63.401054,151.71721,193.29068,15.079697,13.614124,47.443855,-2.1350281,-6.827367,38.875923,-23.458412,-11.966381,-15.986355,31.142456,67.791794,21.329184,40.37325,11.180364,6.7371025
2017-03-06,3885.10009765625,3979.0,3885.10009765625,3881.0,99.0,0.3095966654481173,-3.0335887449595966,-2.0998229540988955,-1.1516504867738384,-0.9782971537613911,0.2625349826655962,-0.0110932731787161,-0.6156477565529668,-0.2081547402821563,-3.2459396710449644,-1.1234835456836123,-0.6114193634120528,0.0938900488225469,0.4025233638436453,-0.1583078133809597,-0.1016099255672117,0.18102974,-3.7341468,-2.2198827,-3.756969,-0.8260757,51.940586,5.345674,22.119663,60.19754,35.308167,-31.545673,260.09912,-121.874115,41.249454,434.97247,6.4632325,21.233238,152.1273,-10.206801,4.5659523,39.391113,-22.221008,-12.150616,-11.923278,31.142319,74.379234,21.329184,52.17467,37.7776,22.022957
2017-03-07,3932.800048828125,3981.0,3908.89990234375,3980.0,1.0,0.0030716850032375,-2.321990406787486,-1.303465957564972,0.0719424162942949,-0.1461744722105398,-0.1660524423847242,0.0550166018037379,0.2782977465103512,-0.7762559736532825,-2.4277319023239854,-0.5909077838485317,-0.8368429438967486,0.5723657120612219,0.1096285026896626,0.37620776505124,-0.2870484903631988,-3.9276297,-3.7341468,-3.4875162,-3.756969,-3.3423426,-2.3184502,0.27278727,-4.552358,-7.491569,-2.3972182,-138.75275,221.0139,-18.265934,83.787476,265.1577,14.269472,13.703622,58.73712,0.5124371,-4.622116,40.47723,-20.363575,-12.184751,-10.529575,31.142012,67.27513,21.329184,39.249382,18.503952,6.334189
2017-03-08,3909.300048828125,3981.0,3909.300048828125,3981.0,0.0,-5.612091966938283e-05,-1.971697825147522,-1.0238958790998458,0.4367325135487989,-0.3831038675800494,-0.1085579524731736,-0.11567198733883,0.1992586541231774,-1.0455189993525602,-2.074106212691585,-0.3436331285832698,-1.0062625732394554,0.6190591626091869,-0.191882034310676,0.4669357868262422,-0.7170180546123351,-4.086068,-3.7341468,-3.4875162,-3.756969,-3.5511594,-2.3184502,0.27278727,-4.552358,-7.491569,-2.3972182,-119.34621,326.87073,-66.22653,103.54294,233.64513,14.975801,12.853817,44.715775,2.3467848,-8.532132,41.701164,-18.50387,-12.263631,-10.328969,31.141314,66.981415,21.329184,38.977726,16.91508,6.2683606
2017-03-09,3936.199951171875,3936.199951171875,3927.5,3981.0,-58.89990234375,-0.1842835843290907,2.179629621770106,-0.9615581409738524,0.3977443127712888,-0.430596590623712,-0.1665187168275344,-0.0111924594924447,-0.1724550304099841,-0.4027546291196178,-2.336087157046269,-0.5851639081271618,-0.8830571807742267,0.4662622182765661,-0.28488279072282,0.2619683040155875,-0.6987228761418557,-4.086068,-3.7341468,-3.4875162,-3.756969,-3.5511594,-2.3184502,0.27278727,-4.552358,-7.491569,-2.3972182,-96.77881,756.4389,-92.634186,-135.62784,339.15045,5.9370384,0.7696214,28.812069,-6.3328986,-25.452957,42.420036,-12.724978,-12.668992,-44.21482,30.801092,55.038776,12.280996,37.16746,10.388247,6.5428452
2017-03-10,3918.0,3924.300048828125,3918.0,3922.10009765625,57.89990234375,0.181043536566845,-2.328152477932719,-1.6857296433768918,-0.4799471802701546,-0.3236076648796537,-0.1141382981195491,0.037257658250397,-1.1460200438140131,1.616835912953347,-2.3255538880738995,-0.6570277266827604,-0.0479775103775133,0.2606127030906718,0.0786449627415507,-0.4635565395994955,-0.5503453726194435,-3.0947206,-3.7341468,-3.1656969,-3.756969,-3.0880866,32.111145,5.345674,-4.552358,25.9864,16.477617,-113.2652,-132.37703,-175.11769,84.392685,107.44655,6.9413357,7.1375523,74.507675,-9.228034,-13.440764,43.25427,-12.367918,-12.966534,-41.982944,30.819248,60.502583,17.673342,44.522667,11.381951,6.8388543
2017-03-13,3898.199951171875,3981.0,3888.699951171875,3980.0,3.0,0.0093272968490514,-2.087668604833293,-1.260851132876169,0.3220459486053005,0.4663698959316955,-0.4049515016157474,0.2115543621478261,-0.9799972112360084,1.7418103495270345,-0.3462019307929252,0.5089350875861764,-0.5406625253247483,0.485684487992113,-0.5469848389784988,-0.3303343521025341,0.1453629881695897,-4.0030093,-3.7341468,-3.4875162,-3.756969,-3.5511594,-2.3184502,0.27278727,-4.552358,-7.491569,-2.3972182,-96.77796,-273.8635,-147.89062,12.862273,-122.14915,12.846743,3.4215412,26.110628,-1.8412094,-25.54225,44.253757,-12.305983,-13.3127,-44.049088,30.837675,58.744064,16.827343,37.75708,7.6206846,6.5900297
2017-03-14,3911.5,3981.0,3911.5,3983.0,-2.0,-0.0063117327654832,-1.9430604696663505,-1.0647217374785778,0.5612646719780054,0.6805456913985178,-0.3648337348969232,0.0033981269459111,-1.2667736082924148,1.887733929866466,0.3641857983338651,0.9385042741093014,-0.6290885641441193,0.490279199902242,-0.2816218064552295,0.102387629599592,-0.2116322690624916,-4.086068,-3.7341468,-3.4875162,-3.756969,-3.5511594,-2.3184502,0.27278727,-4.552358,-7.491569,-2.3972182,-87.57552,-350.41257,-129.9046,83.17306,-232.34639,12.285332,-3.4018848,13.826073,-1.87554,-38.879807,44.512676,-12.405675,-13.581047,-44.330254,30.852343,55.40982,15.581789,36.046852,4.3185697,6.7902594
2017-03-15,3932.800048828125,3932.800048828125,3920.89990234375,3981.0,0.0,-5.612091966938283e-05,1.0818344238144295,-0.9575766837691156,0.705434519669397,0.2621393801456725,-0.2261668488866589,-0.0209871187113391,-1.4577472574361925,1.6316831757335184,0.028514726306585,1.163422298531673,-0.72999539683833,0.3833385484931721,-0.2944462047970784,-0.0835306149154411,-0.5931139300900538,-4.086068,-3.7341468,-3.4875162,-3.756969,-3.5511594,-2.3184502,0.27278727,-4.552358,-7.491569,-2.3972182,-112.528175,38.340496,-163.39122,88.220276,-177.83794,12.78316,-7.138053,5.9600883,-1.1998183,-41.801285,45.137867,-8.965497,-14.202834,-62.462368,30.864817,54.492603,16.453485,35.512177,1.7150519,6.8372846
2017-03-16,3881.199951171875,3897.39990234375,3881.199951171875,3981.0,-102.699951171875,-0.3212816364773131,3.1963477783298364,-0.9893728261963604,0.6776481149212117,-0.3002373650768959,-0.1281561418341437,0.1536143548958888,-1.6276620357521456,1.2169479088509954,-1.7714804761452572,0.8671003615373788,-0.6563069699570422,-0.0168842232613682,0.080875159163221,-0.1227900205262839,-0.9259097331638744,-4.086068,-3.7341468,-3.4875162,-3.756969,-3.5511594,-0.52813387,0.27278727,-4.552358,-7.491569,-2.3972182,-113.38232,619.985,-373.09933,-67.48056,326.9934,-8.938156,-13.893986,30.716015,-22.54645,-50.46909,45.930107,-3.4758365,-14.840072,-97.515656,30.652689,42.21528,-2.2441444,45.356346,-15.662295,6.6217184
2017-03-17,3879.300048828125,3981.0,3879.300048828125,3878.300048828125,16.89990234375,0.0528034937276606,-3.000167041597921,-2.0754567524466614,-0.3534496617062903,-0.8454060498408257,0.1507504375272456,0.0962762416571468,-1.2648418545615172,0.6159768308514894,-0.98293154398204,0.3544896899567809,-1.0551970643276618,0.2817635499465735,-0.2139290258754091,-0.7120149824478794,1.080029278164518,0.18102974,-3.7341468,-2.2198827,-3.756969,-0.8260757,51.940586,5.345674,22.119663,60.19754,35.308167,-71.33891,102.44935,-118.624146,217.22629,-108.25602,11.96781,11.886863,77.77399,-4.4949694,-11.878334,45.894672,-3.3570142,-15.067294,-87.55132,30.666553,68.229935,20.913143,47.311897,23.017239,11.161644
2017-03-20,3890.699951171875,3981.0,3882.10009765625,3895.199951171875,11.900146484375,0.0371652277376188,-2.949631572242672,-2.453168115100783,-0.3708044400328963,-0.8923642618711536,0.0436989605616968,0.2274257764551432,-0.3223990036668404,-0.585404078899762,-1.7951951829588455,-0.2276651130637272,-1.5937865166637786,0.6881955444201715,-0.1065406019211661,-0.4920803057315165,1.4785516555694258,0.0926053,-3.7341468,-2.2767515,-3.756969,-0.8260757,50.15026,5.345674,22.119663,60.19754,26.070705,-114.43875,293.48126,9.936606,194.97758,-35.387863,5.5850315,7.5116477,97.48933,-6.655126,-15.52986,46.22026,-2.4861484,-15.276218,-67.405136,30.678057,63.410492,17.12829,47.700016,22.182404,13.466896
2017-03-21,3898.60009765625,3981.0,3898.60009765625,3907.10009765625,65.89990234375,0.2060659839501006,-2.8960375685000064,-2.727906565906209,-0.3370742106442127,-0.6326763801359855,-0.0494568748158741,0.1365163586612398,-0.1401353227369621,-0.4983709567296879,-1.568357377496612,-0.1683783902967011,-1.5370362021627453,0.9150154419607518,0.0261660628973987,-0.3438839628698515,1.4698606960562524,-0.34835216,-3.7341468,-2.3927598,-3.756969,-1.4950523,50.15026,5.345674,22.119663,60.19754,26.070705,-110.19747,272.83282,17.727112,187.53249,-122.54083,6.7260156,6.3980937,90.815994,-5.961635,-17.843285,46.21687,-1.5699562,-15.446564,-66.8446,30.683516,62.90086,17.222687,46.58659,21.474741,13.664778
2017-03-22,3906.0,3926.0,3906.0,3973.0,-49.39990234375,-0.1545694280614748,0.3678319044984457,-2.101779034549007,0.5497346830584742,0.2369073648582983,-0.427742705659871,0.2152756826427511,-0.729334562742708,1.3087322374363588,-0.8102106085499642,0.6712205653161981,-0.8761203788674783,1.0778386330916097,-0.1746172668006254,-0.7596043420952157,0.7982085805165605,-3.911817,-3.7341468,-3.3625116,-3.756969,-3.5511594,0.06983934,0.27278727,-4.552358,-7.491569,-2.3972182,-146.25166,121.524445,-119.3763,26.451183,-235.99599,14.877799,-2.4748683,19.114313,-1.5091705,-36.029564,46.467976,1.7778894,-15.622774,-79.31472,30.690126,59.534492,19.252495,39.503326,-3.418283,6.737067
2017-03-23,3926.199951171875,3980.0,3902.89990234375,3923.60009765625,-22.10009765625,-0.0691809372657098,-3.0246365150935137,-2.416281130799173,0.2458977532220047,0.190408542145693,-0.2293399158650746,0.0503789409783585,-1.0227007173442249,1.6222847867769488,0.1516796882297335,0.8884679562139326,-0.8801963281968432,0.850820537269535,-0.3161804203872321,-0.871633814263729,1.3542567281952436,0.18102974,-3.7341468,-2.2198827,-3.756969,-0.8260757,23.506071,5.345674,-4.552358,25.9864,35.308167,-114.30815,-376.70746,25.877085,211.18541,-475.9303,7.8037343,-4.9744587,42.608105,-7.7581687,-39.12793,46.44139,1.4945544,-15.79122,-71.53941,30.693998,55.542255,14.925659,41.835403,-1.0737963,10.155113
2017-03-24,3907.5,3990.0,3898.699951171875,3901.5,-1.60009765625,-0.0050609158461176,-3.06231948435261,-2.854582360752405,-0.0625794353177751,0.2395060055083488,-0.2444032661339986,0.1064371914856725,-1.1682656848195974,2.007103708352476,0.2067798517101579,0.8324229821058877,-0.9841721727736584,0.8853354746726145,-0.350874660765532,-0.7792025301005809,1.3046004536333098,0.18102974,-3.7341468,-2.2198827,-3.756969,-0.8260757,50.15026,5.345674,22.119663,60.19754,35.308167,-58.901894,-385.57828,19.004631,139.57126,-485.2419,3.4981537,-5.6750665,57.4852,-11.713252,-41.21426,46.51853,0.53589964,-15.7955,-53.874886,30.696964,53.043,12.039838,44.87931,3.17488,15.4251995
2017-03-27,3883.300048828125,3902.699951171875,389.0,3899.89990234375,85.10009765625,0.266120468569508,-3.069697927612344,-11.527932637224852,-0.4086750736778717,-6.926424650548036,-3.0269234651177324,16.901697697982435,-15.348855407930788,2.942042894208321,-15.54475601358748,13.65945742671235,-3.199857089957558,-9.919740431050403,-5.043811400460163,-2.909468033229012,-0.60971639806336,-56.63646,-77.03895,-43.66787,-10.135197,-125.9915,33.875988,-444.75854,3.012395,37.72384,-441.64478,-1774.0187,-310.57318,566.36926,1857.9359,4160.5464,1028.9081,957.95575,986.2642,1162.7374,949.21155,46.834885,1.412338,-16.560268,-24.98155,30.701904,783.5868,503.41562,348.24664,140.7047,124.32446
2017-03-28,3903.89990234375,3983.0,3903.300048828125,3985.0,2.0,0.0061994909261444,-1.977537422607848,-3.5988342004166443,2.7104586864438533,0.1523097322266849,-2.1866972186851608,6.984979744445738,-5.038128764602545,-0.7686506829527678,0.9693724437759964,0.6058903403891096,2.70950885981223,1.093834087639443,-0.3667613491909166,0.2700711082102595,2.503291260745321,-18.031017,-7.585787,-6.0551686,-3.7873495,-12.47419,12.814651,-209.63644,-8.963613,-7.491569,7.119741,-344.1189,530.7355,-328.6503,-322.18652,-670.2704,-69.66002,-43.83152,-11.518721,-102.15592,-133.89412,47.143143,0.8843574,-17.452194,-27.801865,30.7047,-5.818954,-94.32035,65.778,-117.81984,7.9599457
2017-03-29,3915.800048828125,3986.0,3901.60009765625,3987.0,2.0,0.0061994909261444,-2.15177982325769,-3.4744083255824805,3.572712628174312,-0.2625557307095886,-2.4920166913633723,9.116210194236972,-6.536341759964495,-3.1551664348658,2.7518985372841094,0.0868591845948226,3.344221095980344,2.726569320310335,-1.1549325495242164,0.0762700026748419,2.7062511060375254,5.4753942,-13.405746,-12.564967,-4.1215806,-3.7858272,50.073135,226.76297,-462.2838,-9.146635,-97.207535,-416.5684,1057.3009,-296.17123,-237.36455,-1326.5146,-105.03197,-44.67182,-29.859703,-132.89914,-173.18271,47.54729,5.9089255,-18.536663,-35.62167,30.706911,-34.653515,-170.22185,85.82681,-145.7431,45.395645
2017-03-30,3912.0,3988.0,3902.5,3989.0,-63.60009765625,-0.1989848830663476,-2.09110190845085,-3.1306165835165967,3.644648018969733,-0.6187837569693616,-2.2929047513043868,8.685788250381385,-6.049373525523707,-3.834342143713536,2.3017406485973257,-0.0608406329105832,2.880944944102429,2.8049694811236967,-1.243670620748966,0.0164045926538147,2.4784616053857,-10.238098,-13.405746,-12.564967,-4.1215806,-3.7858272,-3.9293578,78.641495,-9.759317,-9.146635,-97.207535,-416.74573,1201.858,-282.53036,-175.88419,-1229.2844,-93.4987,-46.49522,-15.945299,-116.60106,-164.94968,47.992054,11.129884,-19.517504,-42.340664,30.708979,-20.427639,-152.67648,84.656425,-138.35988,44.203716
2017-03-31,3922.800048828125,3922.800048828125,3916.89990234375,3925.39990234375,63.60009765625,0.1988726412270089,-2.554500858109962,-3.304109261563455,3.3576513193438844,-0.976409473932597,-2.101605034402401,8.458409550857352,-5.979017937911387,-4.000022565522268,1.6887031811196778,0.0102800151274166,2.3467752588243327,2.774768373055852,-1.3509203786171424,-0.0725601907830713,2.199048626702386,-2.8538582,-13.400705,-12.036775,-4.1215806,-3.5027642,26.422697,133.04353,-9.759317,2.6697428,-78.332695,-502.94843,1273.9634,-298.12152,104.96671,-1354.3513,-74.24491,-35.67583,33.73589,-101.31948,-141.37292,48.392925,15.862906,-20.423246,-45.87988,30.710737,5.8905935,-128.00038,90.96792,-126.226425,56.693283
2017-04-03,3922.0,3922.0,3917.5,3989.0,-2.0,-0.0063117327654832,11.90019212307678,-2.934092381098922,3.5595715099767147,-1.2107118643666102,-1.8830872100805425,7.841558247615945,-5.508083165552097,-4.599424450080132,1.584482447150542,-0.0184457099110105,1.945445017177232,2.9162883227807552,-1.3887485342904131,0.1389164951957047,1.9231713793441452,-26.711731,-15.481469,-20.187796,-4.1215806,-31.22245,24.08946,-70.04537,-7.1556473,-9.146635,-89.938095,-185.15448,3023.5398,-312.59845,-940.5005,-695.335,-167.28941,-54.273678,-82.702156,-145.38321,-246.64264,48.538162,18.820911,-21.203915,-79.67174,30.715462,-86.48828,-216.54892,89.543434,-170.43756,42.008247
2017-04-04,3911.699951171875,3989.0,3911.699951171875,3987.0,2.0,0.0061994909261444,-2.009231123481928,-2.3476851270014745,3.805952812375482,-1.3891248916997845,-1.7857997449611265,7.5300760725322595,-5.076007895938554,-4.878271535717436,1.7847447297644434,0.1345405824556355,2.159348915233876,2.768806590343144,-1.2262743629970452,0.2123728951923241,2.62166523018161,-42.163677,-17.649565,-20.666601,-4.1215806,-22.112333,23.468979,48.661293,-7.1311374,-9.146635,-89.938095,-430.81638,1481.0935,-238.35434,19.144684,-1120.786,-80.49595,-49.746258,-12.004067,-94.857025,-150.33685,48.993896,18.461075,-22.223251,-85.7631,30.718218,-7.033936,-131.14568,79.58572,-129.57394,42.382076
2017-04-05,3903.89990234375,3919.0,3903.89990234375,3989.0,1.0,0.0030716850032375,2.653524984431209,-2.224335588470649,3.753421425685073,-1.8982674694017316,-1.665130833619325,7.246397872911215,-5.060334426725524,-4.680143772889955,1.262303325989756,0.4538183079820518,2.0528332493993533,2.600970597253969,-1.3534284537714203,0.0872619483807682,2.2875907080816384,-49.83396,-21.166803,-17.94992,-4.1215806,-22.391237,9.512913,224.4677,-10.828843,-443.07092,-89.938095,-427.71094,2010.1769,-389.69177,-104.82676,-988.6557,-94.79713,-56.57044,-8.278233,-100.22907,-167.01585,49.69741,24.551208,-23.43959,-104.88637,30.721983,-25.530117,-133.38742,81.46847,-129.53047,41.014965
2017-04-06,3916.800048828125,3991.0,3915.699951171875,3990.0,-65.10009765625,-0.203676591950708,-2.0063671010040043,-1.792461535331353,3.8181442739209857,-1.9277183198120755,-1.597376995444678,6.8797056771593645,-4.277802886474171,-4.797427984316042,1.7513310002669569,0.495687751675392,1.914415065406467,2.593372348144381,-1.4913219907051902,-0.1123358078827166,3.0357355357260847,-50.630806,-19.077341,-18.922556,-4.1215806,-152.53491,-358.67633,5.4955525,-10.828843,-443.07092,-89.938095,-442.13913,1447.4021,-215.8462,110.93749,-1148.1317,-91.29248,-59.863075,-28.915182,-103.53454,-161.59375,50.008526,28.18543,-24.371431,-116.3925,30.725634,-19.811718,-130.95267,73.74199,-134.27687,31.632946
2017-04-07,3924.699951171875,3991.0,3918.39990234375,3924.89990234375,7.10009765625,0.022151606582767,-2.981426770946564,-2.057607795106852,3.284591396350827,-2.034912554440427,-1.5956959809101148,6.742254033975337,-4.003068627059359,-4.592765906961096,1.366773508389852,0.27517187833382,1.5177590778663723,2.542118630865517,-1.575964486851588,-0.0967871753662017,2.805485491296753,-80.28132,-19.441505,-34.09108,-4.670211,-149.71611,-162.24695,-328.63425,1.2556772,-409.95346,-334.89496,-411.5376,1340.9089,-130.94368,138.27687,-1167.0198,-81.742226,-50.953476,-0.5602818,-99.41098,-146.04172,50.356018,30.817087,-25.166935,-112.09901,30.729755,-7.089352,-113.00438,75.47317,-131.11577,32.843296
2017-04-10,3935.699951171875,3991.0,3917.300048828125,3932.0,58.0,0.1813566226089329,-3.0377758636404217,-2.188346900726261,2.9414970297102974,-2.017556191023157,-1.61591601548404,6.558168191855229,-3.5940421150631865,-4.49563018467357,1.0524527487724524,-0.0091313311233691,1.2043530327991545,2.492479276792569,-1.5763781701396753,0.1023872219383669,2.769800947855829,-81.470795,-22.541943,-34.399193,-4.670211,-142.643,-138.35869,-660.5455,6.2206335,-431.61505,-334.89496,-410.55298,1313.7952,-104.41734,123.20751,-1116.8911,-78.017784,-48.79464,4.4958277,-94.80351,-137.97348,50.652737,30.87419,-26.011707,-104.10664,30.734455,-0.57061833,-101.8979,72.069885,-126.733864,32.66616
